company/brand,stage,amount,location,what_it_does,funded_year,investors,founded,sector,headquarter,founders,investor,column10
GramCover,Series A,7000000.0,,GramCover is a tech-enabled insurance marketplace for rural India.,2021.0,,2016.0,Insurance,Noida,Dhyanesh Bhatt,"Siana Capital, Inflexor Ventures, Stride Ventures",
BYJU'S,,300000000.0,,BYJU’S is India's largest ed-tech company and the creator of India’s most loved school learning app.,2021.0,,2011.0,EdTech,Bangalore,"Byju Raveendran, Divya Gokulnath","Oxshott Capital Partners, XN Exponent, Edelweiss",
Hyperface,,1300000.0,,Empowering Brands and Fintechs to offer banking products contextually to their customers.,2021.0,,2021.0,Information Technology & Services,Bangalore,"Ramanathan RV, Aishwarya Jaishankar","Kunal Shah, Better Capital",
Licious,Series G,52000000.0,,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",2021.0,,2015.0,Food & Beverages,Bangalore,"Vivek Gupta, Abhay",,
Chalo,Series C,40000000.0,,India’s #1 bus transport technology company.,2021.0,,2014.0,Mobility,Mumbai,"Vinayak Bhavnani, Mohit Dubey","Lightrock India, Filter Capital",
Kaar Technologies,,4000000.0,,"Kaar Technologies is an SAP global consultancy firm that designs, delivers and deploys cutting-edge SAP solutions for businesses around the world.",2021.0,,2005.0,Information Technology & Services,Chennai,Maran Nagarajan,BlackSoil,
Kissan Pro,,3500000.0,,"Full stack solution on agri advisory, input purchase and market linkage",2021.0,,2021.0,Farming,Jharkhand,Ravi Dasoundhi,EKKI,
Sunstone Eduversity,Series B,28000000.0,,Sunstone Eduversity is a one-of-its-kind business school operating in an asset-light model since 2011.,2021.0,,2011.0,EdTech,Gurugram,"Ashish Munjal, Piyush Nangru",WestBridge Capital,
Ozonetel,Series A,5000000.0,,Ozonetel is leading Cloud Telephony solution provider.,2021.0,,2007.0,Telecommunications,Hyderabad,"CSN Murthy, Atul Sharma",Stakeboat Capital,
CoinSwitch Kuber,Series C,260000000.0,,"CoinSwitch Kuber is the largest crypto trading platform in India with a user base of 10M+, in just 15 months and growing every second.",2021.0,,2017.0,Crypto,Bangalore,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz",
Pazcare,Seed funding,3500000.0,,Paz Care is India's leading Employee Benefits & Health insurance platform,2021.0,,2020.0,Insurance,Bangalore,"Sanchit Malik, Manish Mishra","BEENEXT, 3one4 Capital",
kWh Bikes,Seed funding,2000000.0,,Building India’s strongest and smartest electric 2 wheelers,2021.0,,2020.0,Automotive,Bangalore,"Siddharth Janghu, Kartik Gupta, Anupriya","Let’s Venture, Better Capital",
IBSFINtech,Series A,1000000.0,,"Driving Digitization & Automation of Cash & Liquidity, Risk, Treasury & Trade Finance functions of the Corporate.",2021.0,,2006.0,Information Technology & Services,Bangalore,"C M Grover, TM Manjunath",,
LeadSquared,,3500000.0,,"LeadSquared is a marketing automation and sales execution platform that helps businesses increase their closures, manage their pipelines",2021.0,,2011.0,Computer Software,Bangalore,Nilesh Patel,International Finance Corporation,
Phool.co,,3500000.0,,Flowercycling technologies to upcycle cellulose waste and specialises in manufacturing charcoal-free incense and other wellness products,2021.0,,2017.0,Renewables & Environment,Kanpur,Ankit Agarwal,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation",
Twin Health,Series C,140000000.0,,Twin Health invented the Whole Body Digital Twin™ to help reverse and prevent chronic metabolic diseases.,2021.0,,2018.0,"Health, Wellness & Fitness",Chennai,Jahangir Mohammed,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors",
Trica,Seed funding,3000000.0,,Powering private markets - A technology platform for startups and investors.,2021.0,,2021.0,Equity Management,Mumbai,Nimesh Kampani,LetsVenture,
mHealth,Seed funding,1000000.0,,mHealth  is AI based corporate wellness platform  to spread happiness & well-being,2021.0,,2020.0,"Health, Wellness & Fitness",New Delhi,"Rajesh Munjal, Balwinder Singh, Monika Garg",India Accelerator,
Rebel Foods,Series F,175000000.0,,"World’s largest internet restaurant company. Building Unique, Memorable, Delightful & Sure delivery-only restaurants.",2021.0,,2011.0,Cloud kitchen,Mumbai,"Jaydeep Barman, Kallol Banerjee.",Qatar Investment Authority,
ProfitWheel,Seed funding,3000000.0,,ProfitWheel's belief is that only a fraction of customers drive the most profitability for a brand - and we want to help increase their high value customer base.,2021.0,,2020.0,Marketing & Advertising,Mumbai,"Vivek Bhargava, Gautam Mehra, Aman Khanna","Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani",
Log 9 Materials,,2000000.0,,Log9 Materials is on a mission to make global energy 100% clean.,2021.0,,2014.0,Nanotechnology,Bangalore,Akshay Singhal,Petronas Ventures,
Chingari,,19000000.0,,"Chingari - Bharat Ka Super Entertainment App. A unique and fun short video app, can create interesting videos and share them with the world.",2021.0,,2018.0,Entertainment,Bangalore,Sumit Ghosh,Solana,
Ishitva,Series A,1000000.0,,"Sort to create value’ using #AI, #Robotics and #AirSorter to achieve a #circulareconomy with environmental benefits.",2021.0,,2018.0,Computer Software,Ahmedabad,Jitesh Dadlani,Inflection Point Ventures,
Ola Electric,,200000000.0,,Sustainability for the future.,2021.0,,2017.0,Automotive,Bangalore,Bhavish Aggarwal,"Falcon Edge, Softbank",
leap.club,Series A,810000.0,,A community-led professional network for women,2021.0,,2014.0,Community,Gurugram,"Ragini Das, Anand Sinha","Enzia Ventures, Kunal Shah",
F5,Series A,600000.0,,One-Stop Solution for Daily Workplace Needs,2021.0,,2018.0,Retail,New Delhi,"Raghav Arora, Lalit Aggarwal",Auxano Capital,
ForeignAdmits,Seed funding,400000.0,,“foreignadmits” aims at addressing one of the biggest problems of personalized mentoring for students aiming to pursue higher education and eventually become an expert in their desired discipline of study.,2021.0,,2018.0,Higher Education,Bangalore,"Nikhil Jain, Ashwini Jain",Unicorn India Ventures,
SALT,Pre-Seed funding,500000.0,,Salt is a neo-banking experience created to cater to international businesses.,2021.0,,2019.0,Financial Services,Bangalore,"Ankit Parasher, Udita Pal","Prashant Pansare, Supermorpheus",
EarnWealth,Series A,500000.0,,"EarnWealth is India's First Social Commerce FinTech which enables Financial Consultants, Mutual Fund Distributors, Insurance Agents, Real Estate Consultants, Housewives, Retired People and Students to earn quick money by selling Loans, Credit Cards",2021.0,,2014.0,Financial Services,Pune,Rajesh P Nair,,
Visit Health,,7500000.0,,"Visit is a 360° integrated, highly engaging Health Benefits Platform- covering end to end health & wellness management.",2021.0,,2015.0,"Health, Wellness & Fitness",New Delhi,"Shashvat Tripathi, Anurag Prasad, Vaibhav Singh, Chetan Anand",Docprime Technologies,
Crater.Club,Seed funding,700000.0,,"Crater is where you join 5000+ mentors, creators & experts while they stream their knowledge and skills live.",2021.0,,2020.0,Media,Bangalore,"Vignesh Prasad, Vivan Puri",LC Nueva AIF,
NFTically,Seed funding,1000000.0,,"NFTically is a global B2B SaaS that enables celebrities, influencers, gamers, clubs & enterprises to launch their own white-label NFT store or NFT Marketplace without any technical knowledge.",2021.0,,2021.0,NFT,Gurugram,Toshendra Sharma,"Nitish Mittersain, Gaurav Munjal",
ReshaMandi,Series A,30000000.0,,"ReshaMandi provides a full-stack digital ecosystem in the form of a super app, from FARM to RETAIL.",2021.0,,2020.0,B2B,Bangalore,Utkarsh Apoorva,"9Unicorns, Venture Catalysts, Sandeep Singhal",
Zetwerk,,600000000.0,,ZETWERK is a universal manufacturing network powered by new-age technology.,2021.0,,2018.0,Mechanical Or Industrial Engineering,Bangalore,Amrit Acharya,TradeCred,
Hubilo,Series B,125000000.0,,Hubilo is the leading hybrid event platform built for engagement and event excellence.,2021.0,,2020.0,Software Startup,Ahmedabad,"Mayank Agarwal, Vaibhav Jain",Alkeon Capital,
M2P Fintech,Series C,35000000.0,,"M2P fintech was born out of the need to build highly scalable, secure yet nimble technology stack at the intersection of Mobility, Commerce and payments.",2021.0,,2015.0,Financial Services,Chennai,Madhusudanan R,Tiger Global,
Open Financial Technologies,Series C,90000000.0,,Open is Asia’s first neobanking platform for SMEs and startups.,2021.0,,2017.0,Financial Services,Bangalore,Anish Achuthan,"Temasek, Google, SBI Investment",
Niro,Seed funding,3500000.0,,Embedding personal credit products into leading consumer internet platforms.,2021.0,,2021.0,Financial Services,Bangalore,"Aditya Kumar, Sankalp Mathur",Elevar Equity,
Wiingy,,400000.0,,The ultimate 1:1 live e-learning platform providing personalized hands-on learning for kids,2021.0,,2021.0,E-learning,Bangalore,Asit Biswal,Aroa Ventures,
CarDekho,Series E,250000000.0,,Redefining the country’s personal mobility ecosystem with technologically enhanced solutions.,2021.0,,2008.0,Automotive,Jaipur,"Amit Jain, Anurag Jain",,
Melorra,,24000000.0,,A company that styles jewellery for the contemporary wardrobe.,2021.0,,2015.0,D2C jewellery,Bangalore,Saroja Yeramili,"9Unicorns, Symphony International Holdings Limited, Value Quest",
AnKa SumMor,Series A,1000000.0,,"AnKa SumMor is the service that allows businesses to focus on building their brands, while they provide Supply & Distribution expertise.",2021.0,,2017.0,Sales and Distribution,Bangalore,"Rajiv Joshi, Ashok George",Inflection Point Ventures,
Toch.ai,Series A,11000000.0,,"Toch is an AI-driven platform that helps broadcasters, OTT platforms, media platforms, and creators to revolutionize videos.",2021.0,,2016.0,SaaS,Mumbai,"Vinayak Shrivastav, Saket Dandotia, Alok Patil",,
Playto Labs,Seed funding,500000.0,,Playto Labs provides robotics toys and online classes for kids to help them develop the key 21st century skills. Book a free trial for your child today at www.playtolabs.com,2021.0,,2021.0,E-learning,Bangalore,Pavan Ponnaganti,Inflection Point Ventures,
Fraazo,Series B,50000000.0,,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,2021.0,,2020.0,Food & Beverages,Mumbai,"Atul Kumar, Aashish Krishnatre",WestBridge Capital,
Arcana,,2300000.0,,Arcana offers a Privacy Stack SDK to DApp developers on EVM compatible blockchains chains to build Privacy-First products.,2021.0,,2019.0,Information Technology & Services,Bangalore,"Mayur Relekar, Aravindh Kumar, Abhishek Chaudhary","Republic Crypto, Woodstock, DCG, Sahil Lavingia",
FloCareer,Series A,5700000.0,,"The Best Skills Validation Platform that provides ""Interview As-A-Service""?.",2021.0,,2018.0,Information Services,Bangalore,"Mohit Jain,  Mehul Bhatt",Data Point Capital,
Nap Chief,Seed funding,200000.0,,India's favourite Kid's wear and Family Sleepwear D2C Brand,2021.0,,2019.0,Apparel & Fashion,Mumbai,Raghav Gupta,Titan Capital,
AcknoLedger,Seed funding,1500000.0,,AcknoLedger is a Global platform that distributes Web 3.0 Digital Assets Seamlessly across all the Metaverses and Gaming,2021.0,,2021.0,Crypto,Mumbai,Yash Dahenkar,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital",
ApplicateAI,Series A,30000000.0,,"‘ApplicateAI’ is an integrated AI BOT platform for Enterprise with defined and curated work-flows for Sales, Consumer Engagement and Employee support and engagement.",2021.0,,2014.0,Information Technology & Services,Gurugram,"Madhusudan Atmakuri, Ranjeet Kumar",,
VLCC Health Care,,4000000.0,,VLCC is today widely recognized for its comprehensive portfolio of beauty and wellness products and services,2021.0,,1989.0,"Health, Wellness & Fitness",Gurugram,Vandana Luthra,,
Duroflex,,60000000.0,,"5 decades of experience, superior quality and best in class innovation help us in bringing you a wide range of mattresses, pillows, protectors and other sleep solutions.",2021.0,,1963.0,Furniture,Bangalore,P. C. Mathew,Norwest Venture Partners,
Aviom India,Series C,8000000.0,,AVIOM India Housing Finance Pvt. Ltd. is a venture started by experienced professionals with a vision to improve the standard of living of families from the informal sector in rural areas,2021.0,,2016.0,Financial Services,Bhilwara,Kajal Ilmi,Sabre Partners,
Onato,,2200000.0,,A startup solving inefficiencies in the agri supply chain,2021.0,,2021.0,Computer Software,Bangalore,"Vedant Katiyar, Ashish Jindal","Vertex Ventures, Omnivore",
Mestastop Solutions,,100000.0,,"Mestastop aims to provide a solution for such challenges with their unique proprietary platforms, METAssay, METSCAN, and METVivo.",2021.0,,2018.0,Biotechnology,Bangalore,Dr Arnab Roy Chowdhury,CIIE.CO,
SaaS Labs,Series A,17000000.0,,"Building high impact communication, workflow and productivity tools for sales and support teams throughout the globe.",2021.0,,2016.0,SaaS,Noida,Gaurav Sharma,"Base 10 Partners, Eight Roads Ventures",
Devnagri,Seed funding,600000.0,,"Devnagri is an AI powered human translation platform, working in all 22 Indian languages.",2021.0,,2017.0,Translation & Localization,Noida,"Nakul Kundra, Himanshu Sharma","enture Catalyst, IPV",
CRED,Series E,250000000.0,,CRED is a credit card payment platform that rewards users with points for paying their bills.,2021.0,,2018.0,Finance,Bangalore,Kunal Shah,"Tiger Global, Falcon Edge",
ConveGenius,Pre-Seed funding,5000000.0,,An EdTech social enterprise focused on closing the gap in educational achievement for children and youth in India.,2021.0,,2013.0,Education Management,Noida,"Jairaj Bhattacharya, Shashank Pandey","BAce Capital, Heritas Capital, 3Lines Venture Capital",
Totality,,1000000.0,,"Totality with the goal of combining scalability through technology, innovation through design & retention through content.",2021.0,,2017.0,Entertainment,Gurugram,Anshul Rustaggi,"Leo Capital, Mayfield Fund",
CredAble,Series B,30000000.0,,CredAble provides liquidity programs for enterprise supply chains.,2021.0,,2017.0,Financial Services,Mumbai,Nirav Choksi,"Plutus Wealth, Oaks Asset Management",
MarketWolf,Seed funding,5500000.0,,"MarketWolf provides everyone an opportunity to begin their trading journey with a unique digital platform that is bold, simple and fun.",2021.0,,2017.0,Financial Services,Mumbai,"Vishesh Dhingra, Thomas Joseph","Anil Thadani, Ashutosh Sinha, Roy van Leeuwen",
Wondrlab,Series A,7000000.0,,India's largest platform-first martech startup,2021.0,,2020.0,Marketing & Advertising,Mumbai,Saurabh Varma,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings",
SUN Mobility,,50000000.0,,Provider of universal energy infrastructure and services to accelerate mass EV usage!,2021.0,,2017.0,Automotive,Bangalore,Chetan Maini,Vitol,
Tamasha,Series A,3000000.0,,"Tamasha, the next-generation interactive entertainment platform.",2021.0,,2020.0,Entertainment,Mumbai,"Saurabh Gupta, Siddharth Swarnkar",Chiratae Ventures,
Revfin,Series A,4000000.0,,"RevFin is a financial technology (FinTech) company, advanced digital lending platform makes getting a loan convenient and accessible for customers",2021.0,,2017.0,Financial Services,New Delhi,Sameer Aggarwal,"Ruchirans Jaipuria, Rishi Kajaria",
Yu Foodlabs,Series A,1000000.0,,Re-imagining Packaged Foods with Natural Ingredients & ZERO Preservatives,2021.0,,2020.0,Food & Beverages,Gurugram,"Bharat Bhalla, Varun Kapur","Manish Choksi, Varun Vakil",
MergerDomo,,500000.0,,MergerDomo is the one-stop Global OnLine M&A marketplace for Corporate and Business Growth,2021.0,,2018.0,Investment Banking,New Delhi,Hormazd Charna,Nadir B Godrej,
FarMart,Series A,10000000.0,,FarMart is an agritech platform that helps businesses easily source high quality produce at reasonable prices.,2021.0,,2015.0,Farming,Gurugram,"Alekh Sanghera, Mehtab Singh Hans",Matrix Partners India,
Questt,Series A,6750000.0,,Questt is a Free online homework app that lets teachers assign gamified homework to students.,2021.0,,2020.0,EdTech,Gurugram,"Akhil, Mohsin M, Rohit Pande",Celesta Capital,
IDfy,Series D,10000000.0,,IDfy helps people and business build authentic relationships by ensuring that both parties are who they claim to be and can be trusted.,2021.0,,2011.0,Information Technology & Services,Mumbai,Ashok Hariharan,"TransUnion, Blume Ventures",
